trip_id,pickup_ts,dropoff_ts,vendor_id,passenger_count,trip_distance,fare_amount,tip_amount,total_amount,pickup_borough,dropoff_borough,payment_type,load_ts
T00007410,2024-02-16 11:12:00,2024-02-16 12:19:00,V004,2,7.52,41.52,5.85,48.86,Bronx,Bronx,Card,2024-02-19 07:58:00
T00007411,2024-04-20 05:23:00,2024-04-20 06:15:00,V001,3,2.00,22.88,0.14,25.60,Bronx,Manhattan,Cash,2024-04-21 21:40:00
T00007412,2024-01-15 21:40:00,2024-01-15 21:53:00,V001,3,7.00,21.51,5.47,29.66,Queens,Staten Island,Card,2024-01-16 01:46:00
T00007413,2024-04-12 21:39:00,2024-04-12 22:22:00,V004,3,8.23,33.84,1.93,36.59,Brooklyn,Staten Island,Cash,2024-04-13 21:37:00
T00007414,2024-05-09 00:12:00,2024-05-09 00:36:00,V004,5,1.67,13.99,0.76,15.72,Queens,Bronx,Cash,2024-05-09 02:11:00
T00007415,2024-05-29 10:09:00,2024-05-29 10:48:00,V002,1,1.36,18.91,2.77,23.66,Manhattan,Manhattan,Card,2024-05-31 07:45:00
T00007416,2024-04-10 00:23:00,2024-04-10 01:05:00,V001,1,6.99,31.27,7.35,38.65,Manhattan,Queens,Card,2024-04-12 19:21:00
T00007417,2024-01-13 14:11:00,2024-01-13 14:31:00,V001,3,4.67,17.96,2.43,22.15,Queens,Queens,Card,2024-01-14 23:13:00
T00007418,2024-05-19 21:10:00,2024-05-19 21:27:00,V002,1,6.21,22.46,4.06,28.06,Manhattan,Staten Island,Card,2024-05-21 22:35:00
T00007419,2024-04-24 04:56:00,2024-04-24 05:33:00,V001,1,1.43,17.38,0.75,19.25,Bronx,Staten Island,Cash,2024-04-26 07:08:00
T00007420,2024-04-25 10:32:00,2024-04-25 11:35:00,V002,3,0.97,23.84,3.64,28.07,Manhattan,Staten Island,Card,2024-04-28 09:18:00
T00007421,2024-01-27 01:38:00,2024-01-27 02:30:00,V003,2,1.18,23.20,3.55,27.78,Brooklyn,Manhattan,Card,2024-01-27 16:26:00
T00007422,2024-02-05 01:24:00,2024-02-05 02:23:00,V001,1,1.68,24.04,6.89,31.13,Manhattan,Manhattan,Card,2024-02-07 14:42:00
T00007423,2024-04-16 18:29:00,2024-04-16 19:09:00,V003,1,3.24,22.84,1.83,25.27,Manhattan,Queens,Card,2024-04-17 14:45:00
T00007424,2024-01-05 12:32:00,2024-01-05 13:13:00,V002,1,4.88,25.64,1.45,28.88,Manhattan,Manhattan,Cash,2024-01-07 18:47:00
T00007425,2024-01-04 13:46:00,2024-01-04 14:16:00,V004,1,8.44,31.45,9.09,41.12,Manhattan,Bronx,Card,2024-01-06 02:45:00
T00007426,2024-04-20 04:59:00,2024-04-20 06:03:00,V002,1,13.60,51.10,0.33,52.81,Manhattan,Bronx,Cash,2024-04-22 18:32:00
T00007427,2024-04-21 10:56:00,2024-04-21 11:04:00,V004,1,10.02,26.58,2.46,30.28,Manhattan,Bronx,Other,2024-04-22 01:10:00
T00007428,2024-06-16 04:21:00,2024-06-16 04:42:00,V001,1,2.07,12.71,0.54,15.80,Manhattan,Queens,Cash,2024-06-16 10:51:00
T00007429,2024-04-23 10:17:00,2024-04-23 10:39:00,V002,2,4.35,19.52,5.07,26.45,Queens,Queens,Card,2024-04-24 23:14:00
T00007430,2024-03-09 20:13:00,2024-03-09 20:40:00,V002,1,1.54,14.96,4.35,20.86,Brooklyn,Manhattan,Card,2024-03-11 05:47:00
T00007431,2024-05-11 01:38:00,2024-05-11 01:44:00,V001,2,7.24,19.01,3.77,23.57,Brooklyn,Brooklyn,Card,2024-05-11 22:10:00
T00007432,2024-05-16 06:09:00,2024-05-16 06:20:00,V001,1,1.72,8.69,0.76,12.15,Brooklyn,Brooklyn,Card,2024-05-18 06:58:00
T00007433,2024-01-09 00:10:00,2024-01-09 00:16:00,V004,2,6.55,19.68,3.19,24.18,Queens,Brooklyn,Card,2024-01-09 09:26:00
T00007434,2024-02-17 12:11:00,2024-02-17 12:41:00,V001,1,6.08,26.49,0.35,28.36,Queens,Staten Island,Other,2024-02-18 06:14:00
T00007435,2024-03-04 19:28:00,2024-03-04 20:39:00,V001,1,2.35,30.33,8.75,41.03,Brooklyn,Queens,Card,2024-03-06 16:02:00
T00007436,2024-03-09 13:19:00,2024-03-09 14:05:00,V001,3,0.76,19.39,1.26,21.51,Brooklyn,Queens,Cash,2024-03-10 10:48:00
T00007437,2024-01-16 19:51:00,2024-01-16 20:37:00,V001,1,2.09,22.10,6.61,29.95,Queens,Brooklyn,Card,2024-01-19 11:42:00
T00007438,2024-06-14 17:34:00,2024-06-14 18:26:00,V002,3,3.52,25.77,3.89,30.77,Queens,Bronx,Card,2024-06-17 16:24:00
T00007439,2024-05-19 16:27:00,2024-05-19 17:28:00,V003,1,4.87,31.86,1.97,36.04,Brooklyn,Manhattan,Cash,2024-05-19 19:06:00
T00007440,2024-01-08 23:39:00,2024-01-09 00:47:00,V001,1,1.60,26.81,1.26,28.58,Brooklyn,Manhattan,Other,2024-01-10 08:10:00
T00007441,2024-03-18 20:14:00,2024-03-18 21:02:00,V003,3,5.92,30.75,4.09,35.90,Staten Island,Manhattan,Card,2024-03-20 21:11:00
T00007442,2024-06-08 20:14:00,2024-06-08 20:37:00,V002,1,6.97,24.85,3.18,28.98,Brooklyn,Queens,Card,2024-06-10 00:54:00
T00007443,2024-04-11 05:36:00,2024-04-11 05:56:00,V001,3,4.83,20.43,5.07,27.70,Bronx,Brooklyn,Card,2024-04-14 03:12:00
T00007444,2024-06-14 17:49:00,2024-06-14 19:02:00,V004,1,0.71,28.10,2.50,32.58,Manhattan,Brooklyn,Card,2024-06-17 00:12:00
T00007445,2024-04-27 22:20:00,2024-04-27 23:22:00,V002,1,2.34,27.23,5.09,35.05,Brooklyn,Queens,Card,2024-04-28 20:07:00
T00007446,2024-05-23 20:41:00,2024-05-23 21:00:00,V003,1,0.59,10.82,0.67,12.50,Queens,Brooklyn,Cash,2024-05-24 09:14:00
T00007447,2024-02-18 00:47:00,2024-02-18 01:12:00,V001,1,6.86,26.61,0.49,28.19,Manhattan,Queens,Cash,2024-02-19 11:42:00
T00007448,2024-03-01 20:36:00,2024-03-01 21:11:00,V003,2,6.64,29.41,7.53,38.34,Queens,Queens,Card,2024-03-03 09:19:00
T00007449,2024-03-23 17:08:00,2024-03-23 17:26:00,V002,3,1.28,9.95,2.69,14.78,Bronx,Manhattan,Card,2024-03-25 00:54:00
T00007450,2024-01-08 02:13:00,2024-01-08 02:55:00,V003,2,2.11,22.24,6.19,29.59,Brooklyn,Brooklyn,Card,2024-01-08 23:19:00
T00007451,2024-03-18 12:37:00,2024-03-18 13:04:00,V004,1,3.27,18.08,4.83,25.13,Queens,Brooklyn,Card,2024-03-18 19:29:00
T00007452,2024-04-02 16:24:00,2024-04-02 16:39:00,V001,1,8.94,26.58,4.18,32.38,Queens,Brooklyn,Card,2024-04-04 06:31:00
T00007453,2024-01-15 14:21:00,2024-01-15 15:15:00,V003,1,3.26,26.34,4.83,32.06,Manhattan,Bronx,Card,2024-01-17 06:39:00
T00007454,2024-05-13 21:13:00,2024-05-13 22:25:00,V002,2,13.16,52.98,2.90,56.58,Brooklyn,Manhattan,Cash,2024-05-16 14:07:00
T00007455,2024-05-01 21:58:00,2024-05-01 23:07:00,V003,1,2.29,31.18,4.91,37.71,Manhattan,Brooklyn,Card,2024-05-03 22:35:00
T00007456,2024-04-18 09:27:00,2024-04-18 09:46:00,V004,1,10.09,30.42,1.71,32.35,Bronx,Queens,Cash,2024-04-20 22:02:00
T00007457,2024-06-05 10:22:00,2024-06-05 10:35:00,V001,3,4.16,17.33,0.37,19.07,Manhattan,Queens,Cash,2024-06-07 13:56:00
T00007458,2024-02-03 16:19:00,2024-02-03 16:46:00,V002,1,5.05,22.77,1.10,26.36,Bronx,Brooklyn,Cash,2024-02-05 01:04:00
T00007459,2024-02-02 00:12:00,2024-02-02 01:19:00,V001,2,1.77,27.56,3.15,31.35,Brooklyn,Brooklyn,Card,2024-02-02 17:24:00
T00007460,2024-06-19 19:30:00,2024-06-19 20:16:00,V002,4,4.61,27.33,3.39,32.79,Manhattan,Queens,Card,2024-06-21 15:59:00
T00007461,2024-01-24 07:41:00,2024-01-24 08:12:00,V003,1,3.58,20.68,4.39,27.13,Brooklyn,Brooklyn,Card,2024-01-26 09:26:00
T00007462,2024-04-27 22:44:00,2024-04-27 23:47:00,V003,1,1.99,27.97,3.11,31.28,Brooklyn,Queens,Card,2024-04-28 18:29:00
T00007463,2024-02-28 00:42:00,2024-02-28 01:35:00,V001,1,0.76,20.68,2.59,23.30,Brooklyn,Manhattan,Card,2024-02-28 07:29:00
T00007464,2024-05-19 14:40:00,2024-05-19 15:40:00,V002,2,2.17,27.36,2.69,31.88,Brooklyn,Brooklyn,Card,2024-05-20 06:32:00
T00007465,2024-02-06 23:12:00,2024-02-07 00:21:00,V002,2,4.74,35.21,2.00,37.76,Staten Island,Brooklyn,Cash,2024-02-09 11:23:00
T00007466,2024-03-03 08:18:00,2024-03-03 09:08:00,V002,1,9.05,37.30,0.86,39.08,Bronx,Brooklyn,Cash,2024-03-05 12:22:00
T00007467,2024-06-04 17:28:00,2024-06-04 18:00:00,V003,2,3.49,20.75,1.77,24.26,Manhattan,Manhattan,Card,2024-06-06 07:43:00
T00007468,2024-05-22 09:23:00,2024-05-22 10:15:00,V003,3,6.97,35.24,4.61,40.38,Brooklyn,Bronx,Card,2024-05-25 07:17:00
T00007469,2024-06-22 01:53:00,2024-06-22 02:43:00,V002,2,2.83,25.01,0.21,25.61,Manhattan,Queens,Cash,2024-06-23 01:34:00
T00007470,2024-06-14 10:14:00,2024-06-14 10:45:00,V001,1,2.23,18.82,1.89,22.64,Bronx,Brooklyn,Other,2024-06-16 08:15:00
T00007471,2024-01-20 19:03:00,2024-01-20 20:13:00,V003,3,2.68,30.98,4.33,35.61,Manhattan,Manhattan,Card,2024-01-23 19:35:00
T00007472,2024-02-09 19:18:00,2024-02-09 19:36:00,V001,2,1.46,13.06,3.75,18.65,Brooklyn,Brooklyn,Card,2024-02-10 12:52:00
T00007473,2024-05-12 23:10:00,2024-05-13 00:15:00,V002,4,0.86,27.04,5.49,34.32,Bronx,Bronx,Card,2024-05-13 07:13:00
T00007474,2024-06-16 06:00:00,2024-06-16 06:49:00,V001,1,4.64,27.14,0.52,28.68,Queens,Manhattan,Other,2024-06-17 17:43:00
T00007475,2024-03-28 22:34:00,2024-03-28 23:29:00,V003,1,0.95,21.23,5.57,26.93,Bronx,Queens,Card,2024-03-30 02:18:00
T00007476,2024-03-24 19:08:00,2024-03-24 19:20:00,V001,1,2.22,12.08,0.98,13.11,Brooklyn,Queens,Card,2024-03-27 17:06:00
T00007477,2024-01-02 12:08:00,2024-01-02 12:39:00,V001,1,3.82,20.70,2.90,26.23,Brooklyn,Brooklyn,Card,2024-01-02 15:44:00
T00007478,2024-01-01 22:30:00,2024-01-01 22:52:00,V002,1,3.42,16.95,3.43,20.53,Bronx,Manhattan,Card,2024-01-02 17:26:00
T00007479,2024-02-02 20:15:00,2024-02-02 20:45:00,V002,3,4.89,24.19,6.09,30.67,Bronx,Queens,Card,2024-02-05 18:58:00
T00007480,2024-05-27 22:22:00,2024-05-27 22:39:00,V003,4,7.76,23.39,6.56,30.20,Staten Island,Brooklyn,Card,2024-05-28 11:06:00
T00007481,2024-01-11 20:23:00,2024-01-11 20:41:00,V001,1,5.54,21.55,0.18,24.47,Brooklyn,Queens,Cash,2024-01-12 08:45:00
T00007482,2024-01-03 18:11:00,2024-01-03 18:41:00,V001,1,6.97,25.96,1.75,28.59,Brooklyn,Manhattan,Cash,2024-01-05 00:15:00
T00007483,2024-01-12 09:46:00,2024-01-12 10:32:00,V004,6,3.93,25.15,0.13,27.99,Queens,Brooklyn,Cash,2024-01-15 05:44:00
T00007484,2024-04-24 20:32:00,2024-04-24 20:53:00,V002,1,4.35,18.86,4.56,25.35,Brooklyn,Manhattan,Card,2024-04-26 11:43:00
T00007485,2024-04-30 22:51:00,2024-04-30 23:35:00,V002,3,2.77,22.22,0.68,24.38,Brooklyn,Queens,Cash,2024-05-02 09:59:00
T00007486,2024-05-24 16:30:00,2024-05-24 16:49:00,V004,1,1.87,13.59,3.03,16.73,Manhattan,Staten Island,Card,2024-05-26 04:36:00
T00007487,2024-05-04 10:05:00,2024-05-04 10:09:00,V004,2,1.58,8.52,1.07,10.28,Brooklyn,Queens,Card,2024-05-04 12:25:00
T00007488,2024-05-19 23:12:00,2024-05-19 23:56:00,V003,2,1.14,18.99,4.90,24.44,Manhattan,Manhattan,Card,2024-05-20 10:43:00
T00007489,2024-03-01 06:18:00,2024-03-01 07:24:00,V002,1,1.29,27.39,3.81,33.51,Brooklyn,Queens,Card,2024-03-02 13:55:00
T00007490,2024-01-08 00:59:00,2024-01-08 02:00:00,V003,2,1.64,24.97,6.55,33.89,Queens,Queens,Card,2024-01-08 21:20:00
T00007491,2024-06-10 21:55:00,2024-06-10 22:33:00,V003,2,5.43,25.68,0.57,26.66,Brooklyn,Manhattan,Other,2024-06-11 11:25:00
T00007492,2024-06-21 20:15:00,2024-06-21 21:00:00,V002,1,0.83,19.92,2.03,22.04,Queens,Manhattan,Card,2024-06-24 08:50:00
T00007493,2024-03-20 20:05:00,2024-03-20 21:11:00,V003,3,8.79,43.18,8.24,53.13,Manhattan,Manhattan,Card,2024-03-23 15:19:00
T00007494,2024-06-13 02:20:00,2024-06-13 02:36:00,V002,1,5.00,17.79,3.63,23.16,Queens,Manhattan,Card,2024-06-14 04:02:00
T00007495,2024-02-08 18:53:00,2024-02-08 18:57:00,V004,2,2.43,8.52,1.58,10.31,Brooklyn,Bronx,Card,2024-02-10 13:08:00
T00007496,2024-03-12 19:14:00,2024-03-12 20:11:00,V001,4,2.13,26.56,5.62,34.15,Brooklyn,Queens,Card,2024-03-14 18:24:00
T00007497,2024-02-04 02:23:00,2024-02-04 03:15:00,V001,1,5.48,31.92,5.15,37.57,Brooklyn,Manhattan,Card,2024-02-06 07:42:00
T00007498,2024-01-14 21:22:00,2024-01-14 22:15:00,V003,3,7.39,34.53,5.49,40.26,Queens,Brooklyn,Card,2024-01-15 07:55:00
T00007499,2024-05-23 19:12:00,2024-05-23 20:24:00,V001,4,2.09,31.82,8.87,41.27,Manhattan,Manhattan,Card,2024-05-25 01:05:00
T00007500,2024-03-21 17:05:00,2024-03-21 18:20:00,V003,2,8.65,44.53,13.36,58.33,Queens,Brooklyn,Card,2024-03-22 22:17:00
T00007501,2024-02-01 13:29:00,2024-02-01 13:36:00,V003,6,2.02,7.98,1.07,11.09,Queens,Manhattan,Card,2024-02-02 00:30:00
T00007502,2024-05-25 04:47:00,2024-05-25 05:18:00,V003,2,1.33,17.12,3.18,20.90,Brooklyn,Brooklyn,Card,2024-05-26 14:09:00
T00007503,2024-01-31 06:37:00,2024-01-31 07:25:00,V001,1,4.43,27.27,6.98,36.91,Queens,Brooklyn,Card,2024-02-02 04:50:00
T00007504,2024-02-06 17:05:00,2024-02-06 17:13:00,V002,2,6.44,17.88,3.07,22.42,Manhattan,Manhattan,Card,2024-02-08 07:04:00
T00007505,2024-04-18 07:53:00,2024-04-18 07:58:00,V003,3,2.30,10.30,2.93,13.77,Brooklyn,Brooklyn,Card,2024-04-19 18:09:00
T00007506,2024-06-22 05:01:00,2024-06-22 05:58:00,V003,1,1.31,23.59,0.33,25.61,Manhattan,Brooklyn,Cash,2024-06-23 02:04:00
T00007507,2024-04-06 12:18:00,2024-04-06 12:43:00,V002,2,2.57,17.43,0.50,20.43,Queens,Bronx,Cash,2024-04-07 21:34:00
T00007508,2024-06-24 21:25:00,2024-06-24 21:53:00,V003,3,3.13,17.72,2.12,20.39,Queens,Queens,Card,2024-06-25 06:42:00
T00007509,2024-01-28 09:33:00,2024-01-28 09:54:00,V003,1,1.80,13.64,1.15,17.37,Manhattan,Manhattan,Card,2024-01-28 11:32:00
T00007510,2024-04-07 10:04:00,2024-04-07 10:57:00,V004,2,2.24,25.01,0.87,26.27,Manhattan,Brooklyn,Cash,2024-04-08 01:13:00
T00007511,2024-04-01 00:36:00,2024-04-01 01:27:00,V003,1,0.83,19.88,5.43,26.05,Manhattan,Brooklyn,Card,2024-04-01 20:34:00
T00007512,2024-04-26 01:20:00,2024-04-26 02:10:00,V002,1,1.23,21.20,4.89,26.38,Queens,Staten Island,Card,2024-04-27 02:37:00
T00007513,2024-05-18 08:05:00,2024-05-18 09:03:00,V003,2,4.60,30.23,2.25,34.59,Brooklyn,Manhattan,Other,2024-05-18 22:16:00
T00007514,2024-04-16 10:30:00,2024-04-16 10:36:00,V001,1,6.22,19.44,5.28,25.72,Staten Island,Bronx,Card,2024-04-17 01:20:00
T00007515,2024-06-14 16:42:00,2024-06-14 17:40:00,V001,3,2.22,27.60,5.93,35.30,Brooklyn,Bronx,Card,2024-06-14 21:43:00
T00007516,2024-02-08 12:33:00,2024-02-08 13:36:00,V002,1,1.09,24.57,4.51,31.60,Queens,Queens,Card,2024-02-09 15:04:00
T00007517,2024-02-26 06:04:00,2024-02-26 06:24:00,V001,3,2.67,14.43,1.19,15.85,Manhattan,Queens,Card,2024-02-29 01:55:00
T00007518,2024-05-28 23:17:00,2024-05-29 00:08:00,V001,1,5.50,31.11,1.43,35.18,Brooklyn,Manhattan,Cash,2024-05-29 03:04:00
T00007519,2024-01-04 20:24:00,2024-01-04 20:56:00,V002,2,0.85,15.20,1.63,17.38,Brooklyn,Manhattan,Card,2024-01-06 01:41:00
T00007520,2024-05-06 19:33:00,2024-05-06 20:06:00,V001,1,5.97,26.97,5.76,35.35,Manhattan,Brooklyn,Card,2024-05-07 11:52:00
T00007521,2024-02-22 14:20:00,2024-02-22 15:10:00,V002,2,18.65,58.68,15.46,76.21,Queens,Brooklyn,Card,2024-02-23 11:59:00
T00007522,2024-03-22 02:26:00,2024-03-22 03:31:00,V001,2,3.87,33.17,6.25,41.85,Queens,Queens,Card,2024-03-24 02:52:00
T00007523,2024-04-30 20:40:00,2024-04-30 21:43:00,V004,2,1.44,25.68,3.02,29.94,Queens,Queens,Card,2024-05-01 13:44:00
T00007524,2024-06-11 03:18:00,2024-06-11 04:14:00,V002,2,4.52,30.99,1.32,33.60,Manhattan,Brooklyn,Cash,2024-06-12 16:59:00
T00007525,2024-06-27 02:04:00,2024-06-27 02:55:00,V001,2,1.90,22.53,0.25,23.02,Queens,Queens,Cash,2024-06-29 19:19:00
T00007526,2024-01-13 19:21:00,2024-01-13 19:32:00,V002,1,2.59,11.58,0.75,14.94,Bronx,Manhattan,Cash,2024-01-14 07:35:00
T00007527,2024-03-30 14:20:00,2024-03-30 14:36:00,V001,1,1.66,11.93,0.12,12.74,Brooklyn,Brooklyn,Cash,2024-04-02 14:15:00
T00007528,2024-01-27 04:47:00,2024-01-27 05:07:00,V004,6,5.94,21.85,6.34,28.81,Brooklyn,Bronx,Card,2024-01-28 02:43:00
T00007529,2024-01-24 17:34:00,2024-01-24 17:54:00,V001,1,0.81,11.81,3.44,15.69,Manhattan,Staten Island,Card,2024-01-26 12:24:00
T00007530,2024-04-16 12:57:00,2024-04-16 13:14:00,V003,3,1.64,11.02,0.76,12.76,Brooklyn,Manhattan,Cash,2024-04-19 04:09:00
T00007531,2024-06-03 06:28:00,2024-06-03 07:13:00,V003,1,5.12,26.99,3.27,31.46,Brooklyn,Queens,Card,2024-06-04 22:00:00
T00007532,2024-06-14 12:32:00,2024-06-14 13:06:00,V001,2,0.61,14.74,1.86,18.76,Queens,Brooklyn,Card,2024-06-16 14:20:00
T00007533,2024-03-15 22:10:00,2024-03-15 23:25:00,V002,3,5.77,38.02,7.76,46.91,Manhattan,Manhattan,Card,2024-03-18 14:52:00
T00007534,2024-01-05 22:06:00,2024-01-05 23:15:00,V002,3,2.25,28.40,0.72,29.25,Queens,Manhattan,Cash,2024-01-08 08:04:00
T00007535,2024-02-05 15:44:00,2024-02-05 16:09:00,V004,2,8.24,29.70,3.74,34.50,Manhattan,Brooklyn,Card,2024-02-05 20:50:00
T00007536,2024-01-13 10:51:00,2024-01-13 11:49:00,V002,1,3.34,29.17,1.00,31.53,Queens,Brooklyn,Cash,2024-01-13 21:47:00
T00007537,2024-04-30 01:25:00,2024-04-30 01:57:00,V003,1,2.42,18.05,4.01,24.34,Queens,Queens,Card,2024-05-01 12:26:00
T00007538,2024-02-23 08:42:00,2024-02-23 09:11:00,V002,2,2.93,18.77,2.46,23.74,Manhattan,Manhattan,Card,2024-02-25 13:06:00
T00007539,2024-05-05 18:23:00,2024-05-05 19:37:00,V003,4,0.86,28.62,1.79,30.42,Manhattan,Queens,Cash,2024-05-08 08:18:00
T00007540,2024-04-06 03:50:00,2024-04-06 04:36:00,V002,1,8.29,36.58,5.98,44.43,Queens,Queens,Card,2024-04-08 06:11:00
T00007541,2024-02-29 13:57:00,2024-02-29 14:34:00,V001,2,2.39,18.38,0.44,21.32,Brooklyn,Queens,Cash,2024-03-01 01:59:00
T00007542,2024-06-18 22:21:00,2024-06-18 22:59:00,V003,2,0.95,17.61,4.29,21.95,Bronx,Manhattan,Card,2024-06-21 14:57:00
T00007543,2024-02-09 10:22:00,2024-02-09 11:35:00,V003,1,5.69,39.18,8.00,47.59,Manhattan,Queens,Card,2024-02-09 17:33:00
T00007544,2024-02-15 06:44:00,2024-02-15 07:00:00,V002,1,5.54,18.63,3.52,24.59,Queens,Manhattan,Card,2024-02-16 18:27:00
T00007545,2024-03-28 08:21:00,2024-03-28 08:43:00,V003,1,2.17,15.03,0.18,17.68,Bronx,Manhattan,Cash,2024-03-31 05:44:00
T00007546,2024-04-04 21:41:00,2024-04-04 22:46:00,V003,2,3.52,29.70,7.71,38.44,Queens,Bronx,Card,2024-04-06 02:15:00
T00007547,2024-05-08 21:18:00,2024-05-08 22:29:00,V003,5,1.82,29.31,0.45,31.66,Queens,Staten Island,Cash,2024-05-11 07:26:00
T00007548,2024-03-12 04:55:00,2024-03-12 05:19:00,V001,2,3.29,18.37,1.95,22.34,Manhattan,Manhattan,Card,2024-03-14 05:27:00
T00007549,2024-01-29 12:22:00,2024-01-29 13:29:00,V003,4,7.92,41.97,8.85,51.37,Manhattan,Brooklyn,Card,2024-01-30 20:29:00
T00007550,2024-01-24 13:48:00,2024-01-24 14:53:00,V001,2,2.76,29.24,4.75,36.38,Manhattan,Queens,Card,2024-01-26 02:40:00
T00007551,2024-01-09 13:19:00,2024-01-09 14:11:00,V002,1,2.83,25.33,5.75,33.71,Brooklyn,Brooklyn,Card,2024-01-10 12:02:00
T00007552,2024-04-26 19:04:00,2024-04-26 19:10:00,V002,1,1.12,7.59,0.88,9.99,Brooklyn,Queens,Card,2024-04-27 03:30:00
T00007553,2024-04-18 21:08:00,2024-04-18 21:55:00,V004,1,2.84,23.14,4.76,29.60,Brooklyn,Brooklyn,Card,2024-04-21 06:43:00
T00007554,2024-02-09 05:33:00,2024-02-09 06:38:00,V001,1,4.33,33.37,2.92,38.78,Brooklyn,Brooklyn,Card,2024-02-09 10:39:00
T00007555,2024-06-01 23:29:00,2024-06-02 00:34:00,V002,2,1.86,29.20,7.67,38.32,Manhattan,Brooklyn,Card,2024-06-03 00:05:00
T00007556,2024-03-01 19:33:00,2024-03-01 20:48:00,V003,1,2.87,32.41,3.11,38.06,Bronx,Brooklyn,Card,2024-03-03 11:09:00
T00007557,2024-02-03 19:42:00,2024-02-03 19:53:00,V001,3,5.51,18.13,1.15,19.39,Queens,Bronx,Cash,2024-02-05 13:51:00
T00007558,2024-02-13 04:44:00,2024-02-13 05:56:00,V001,2,5.23,37.63,10.65,50.07,Brooklyn,Bronx,Card,2024-02-13 09:23:00
T00007559,2024-04-25 08:40:00,2024-04-25 09:43:00,V002,2,3.81,30.85,6.14,39.65,Brooklyn,Manhattan,Card,2024-04-27 08:15:00
T00007560,2024-06-17 19:33:00,2024-06-17 20:44:00,V002,1,2.84,32.84,9.82,43.10,Queens,Manhattan,Card,2024-06-18 18:30:00
T00007561,2024-01-18 22:59:00,2024-01-18 23:29:00,V002,2,1.68,17.04,0.19,19.34,Manhattan,Manhattan,Cash,2024-01-21 20:42:00
T00007562,2024-02-22 09:53:00,2024-02-22 10:49:00,V002,2,2.77,28.05,5.57,34.07,Staten Island,Brooklyn,Card,2024-02-23 04:54:00
T00007563,2024-04-29 05:41:00,2024-04-29 06:45:00,V004,2,3.72,32.28,6.60,40.70,Manhattan,Manhattan,Card,2024-05-02 03:12:00
T00007564,2024-06-15 09:43:00,2024-06-15 10:50:00,V001,1,3.39,32.09,6.17,39.76,Brooklyn,Manhattan,Card,2024-06-15 20:42:00
T00007565,2024-01-29 16:49:00,2024-01-29 17:32:00,V001,5,2.29,20.55,6.11,28.03,Queens,Brooklyn,Card,2024-01-30 06:15:00
T00007566,2024-04-18 04:16:00,2024-04-18 04:22:00,V003,1,3.88,13.79,0.80,15.57,Brooklyn,Manhattan,Cash,2024-04-19 14:12:00
T00007567,2024-04-10 00:17:00,2024-04-10 01:05:00,V003,1,5.06,30.16,1.61,33.03,Manhattan,Manhattan,Cash,2024-04-12 02:16:00
T00007568,2024-01-07 19:58:00,2024-01-07 21:06:00,V004,1,5.76,37.50,2.27,41.89,Queens,Brooklyn,Other,2024-01-09 01:15:00
T00007569,2024-05-06 10:17:00,2024-05-06 11:07:00,V003,1,3.43,25.73,1.02,27.34,Queens,Manhattan,Cash,2024-05-07 16:13:00
T00007570,2024-06-18 03:51:00,2024-06-18 03:59:00,V002,1,5.21,15.67,2.75,20.28,Manhattan,Queens,Card,2024-06-20 12:49:00
T00007571,2024-04-23 12:34:00,2024-04-23 12:49:00,V002,1,1.53,9.99,2.18,12.36,Manhattan,Queens,Card,2024-04-24 22:20:00
T00007572,2024-02-14 19:54:00,2024-02-14 20:09:00,V003,1,2.35,11.50,0.07,13.79,Brooklyn,Manhattan,Cash,2024-02-17 04:03:00
T00007573,2024-06-24 02:20:00,2024-06-24 02:33:00,V003,3,4.28,15.56,2.40,20.38,Queens,Brooklyn,Card,2024-06-25 20:51:00
T00007574,2024-05-19 22:33:00,2024-05-19 23:48:00,V002,2,7.10,41.92,5.04,47.80,Manhattan,Brooklyn,Card,2024-05-20 12:28:00
T00007575,2024-06-12 14:40:00,2024-06-12 15:45:00,V003,1,6.58,37.17,2.35,40.56,Brooklyn,Brooklyn,Cash,2024-06-14 02:37:00
T00007576,2024-01-26 04:25:00,2024-01-26 04:32:00,V004,2,2.44,9.78,0.57,11.34,Brooklyn,Queens,Cash,2024-01-26 14:23:00
T00007577,2024-04-22 02:21:00,2024-04-22 03:28:00,V004,1,3.89,33.40,8.09,42.02,Manhattan,Brooklyn,Card,2024-04-22 20:48:00
T00007578,2024-05-14 07:44:00,2024-05-14 08:34:00,V003,2,5.66,30.84,3.32,35.93,Bronx,Bronx,Card,2024-05-16 09:12:00
T00007579,2024-02-20 14:32:00,2024-02-20 14:43:00,V004,2,2.30,12.03,1.97,14.43,Brooklyn,Bronx,Card,2024-02-21 12:26:00
T00007580,2024-06-22 11:00:00,2024-06-22 11:42:00,V004,2,3.90,24.11,6.10,31.98,Bronx,Manhattan,Card,2024-06-24 06:54:00
T00007581,2024-06-19 06:07:00,2024-06-19 06:45:00,V004,3,7.07,31.36,6.81,39.28,Manhattan,Queens,Card,2024-06-20 03:22:00
T00007582,2024-06-03 09:24:00,2024-06-03 10:06:00,V003,1,1.99,21.22,1.83,24.95,Manhattan,Manhattan,Card,2024-06-03 10:29:00
T00007583,2024-03-23 04:39:00,2024-03-23 05:28:00,V004,1,2.23,24.34,2.74,27.22,Manhattan,Queens,Card,2024-03-25 21:03:00
